"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков, тыс руб.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
3507,"Общество с ограниченной ответственностью ""Хоум Кредит Страхование""",168495591.55549002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143845040.61568,143845040.61568,0,0,0,0,0,143845040.61568,0,0,0,0,24650550.93981,16916611.45581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71211.93,0,0,71211.93,16845399.52581,0,0,16845399.52581,7252545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7252545,0,0,0,0,7252545,0,0,0,0,0,0,0,0,0,0,0,481394.484,0,0,481394.484,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,"Общество с ограниченной ответственностью Страховая компания ""Согласие-Вита""",63301923.10275,34222077.58985,34222077.58985,32780757.54353,372988.627,0,26413.427,323401.075,23174.125,0,30233745.59526,4965761.00056,7374363.16166,10222567.83217,7671053.60087,0,1280225.14527,216.78,1212424.99,53509.31303,14074.06224,0,893798.176,884628.176,0,8200,0,970,0,0,0,0,0,0,1441320.04632,0,0,0,0,0,0,0,0,0,0,0,0,544220.04632,0,0,528767.013,10907.6232,4545.41012,897100,20500,0,840850,0,35750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29079845.5129,30508.2415,0,0,0,0,0,30508.2415,29049337.2714,0,0,29049337.2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,"Общество с ограниченной ответственностью ""Страховое медицинское общество ""Спасение""",8483371.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8483371.084,0,0,0,0,0,0,0,8483371.084,0,0,8483371.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,"Общество с ограниченной ответственностью ""Международная Страховая Группа""",68155520.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12024200,6013950,0,0,0,0,0,6013950,6010250,0,267650,5742600,56131320.721,9320,9120,9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,56122000.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56122000.721,0,0,0,0,0,0,0,0,56122000.721,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,"Общество с ограниченной ответственностью ""ППФ Страхование жизни""",95267185.69657,59655656.99957,30219174.55757,27272970.70457,0,0,0,0,0,0,0,0,0,0,0,0,17105.70457,0,0,4918.34957,12187.355,0,27255865,27255865,0,0,0,0,0,0,0,0,0,0,2946203.853,0,0,0,0,0,0,0,0,0,0,0,0,1409553.853,0,0,1183486.853,226067,0,1536650,0,0,1536650,0,0,0,0,0,0,0,0,29436482.442,40888.9368,0,0,0,0,0,0,0,0,0,0,0,0,25730.1828,0,0,17738.22883,7331.95397,660,0,0,0,0,0,0,15158.754,0,0,0,0,15158.754,29395593.5052,0,0,0,0,0,0,0,0,0,0,0,0,26878067.1332,0,0,738990.671,4918227.4342,21220849.028,0,0,0,0,0,0,2517526.372,0,0,0,0,2517526.372,3861319.616,5211.8,0,0,0,2117,3094.8,3856107.816,0,0,0,0,3856107.816,31750209.081,28701459.081,0,0,0,0,0,28701459.081,3048750,0,0,3048750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3692,"Общество с ограниченной ответственностью Страховая компания ""Сбербанк страхование жизни""",4817464040.05883,4221340405.05883,3874826627.50878,833815947.24585,0,0,0,0,0,0,822576677.6517,578965271.11169,4011320.15799,235585142.62697,3942943.75505,72000,11239269.59415,0,2671499.96275,8009586.0884,455548,102635.543,0,0,0,0,0,0,0,0,0,0,0,0,3041010680.26293,0,0,0,0,0,0,2952573532.50027,0,28207292.10966,71877838.53365,384965343.9632,2467523057.89376,84199109.23766,0,186358.0482,14904622.06042,23209387.04563,45898742.08341,4238038.525,0,4091378.525,91110,12500,43050,0,0,0,0,0,0,346513777.55005,105354759.94505,14026591.97504,0,1633285.187,7809136.779,868280.43,3715889.57904,0,0,0,0,0,0,91328167.97001,0,6382889.03493,41961598.48571,36210830.62027,6772849.8291,0,0,0,0,0,0,0,0,0,0,0,0,241159017.605,0,0,0,0,0,0,0,0,0,0,0,0,241159017.605,0,129620.382,8972291.57687,83862353.43891,148194752.20722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596123635,465885,0,0,0,0,0,465885,595657750,0,0,595657750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,"Акционерное общество ""Русский Стандарт Страхование""",266613094.17396,56743431.77622,56743431.77622,56743431.77622,882094.35947,0,113687.38118,768406.97829,0,0,32773378.73706,32773378.73706,0,0,0,0,288996.76777,0,0,288996.76777,0,0,22344657.69587,295687.412,3155908.35433,13787331.9781,5105729.95144,0,454304.21605,443342.97961,10961.23644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209869662.39774,93189755.68574,220517.472,0,0,0,0,92969238.21374,116679906.712,19736036.712,170160,96773710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,"Общество с ограниченной ответственностью Страховая компания ""АСКОР""",51082714.461210005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251869.31734,3245869.31734,4502.82,0,0,0,0,3241366.49734,6000,0,0,6000,47830845.14387,14870094.60958,4026395.77312,4026395.77312,0,0,6889560,0,0,0,956205.36778,0,0,0,0,0,0,0,0,0,0,0,2768765.1336,0,2000,2766765.1336,229168.33508,0,0,229168.33508,32812365.02754,2800,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32798565.02754,2000,0,14000,0,32782565.02754,11000,0,0,0,0,0,0,0,11000,0,0,148385.50675,0,0,148385.50675,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,"общество с ограниченной ответственностью ""Британский Страховой Дом""",198159882.56597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6237292.92241,427702.55441,0,3100,0,62380,0,362222.55441,5809590.368,1388003.249,3232235.089,1189352.03,191922589.64356,21698060.40457,221295.3671,221295.3671,0,0,0,0,0,0,15088466.95397,0,0,0,0,0,0,0,0,0,0,0,5702120.90757,8533.336,2244579.14757,3449008.424,686177.17593,446224.67,239114.49493,838.011,158237990.50258,128500,128500,0,0,0,0,0,0,0,0,0,0,0,2800,2800,0,154282743.76111,153738820,0,0,0,543923.76111,3823946.74147,0,0,0,0,0,0,0,0,3823946.74147,0,11986538.73641,0,0,11986538.73641,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,"Общество с ограниченной ответственностью ""Страховая Компания Доминанта""",25306249.14438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540,3540,0,0,0,3540,0,0,0,0,0,0,25302709.14438,22202091.41725,0,0,0,0,0,0,0,0,16937176,0,0,0,0,0,0,0,0,0,0,0,5264915.41725,0,0,5264915.41725,0,0,0,0,3100617.72713,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,0,180000,2920617.72713,79000,0,0,0,2841617.72713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,"Общество с ограниченной ответственностью ""СК ""Экспресс-страхование""",6411810.00832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6411810.00832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651429.21907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122500,1122500,0,0,0,0,528929.21907,0,0,0,0,0,0,0,0,528929.21907,0,4760380.78925,0,0,4760380.78925,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-Жизнь""",3321506070.35816,18191551.42478,12953547.76469,12200497.50126,0,0,0,0,0,0,4780672.91632,2232041.16504,579292.06469,914309.128,1055030.55859,0,7419824.58494,3610769.54687,391074.29348,586799.16162,2830781.58297,400,0,0,0,0,0,0,0,0,0,0,0,0,753050.26343,0,0,0,0,0,0,125927.26343,10556.66821,19864.99208,46247.7869,24317.81624,24940,627123,0,0,1700,450000,175423,0,0,0,0,0,0,0,0,0,0,0,0,5238003.66009,2258763.15014,195473.40711,0,145385.03611,50088.371,0,0,0,0,0,0,0,0,2063289.74303,1909769.635,8153.5896,143894.85553,1041.32211,430.34079,0,0,0,0,0,0,0,0,0,0,0,0,2979240.50995,0,0,0,0,0,0,0,0,0,0,0,0,2979240.50995,0,0,1275870.12705,1611586.05952,91784.32338,0,0,0,0,0,0,0,0,0,0,0,0,1728.76547,0,0,0,0,0,0,1728.76547,0,0,0,0,1728.76547,3303312790.16791,3288805086.61791,0,0,0,3237264867.67678,0,51540218.94113,14507703.55,0,9419073.95,5088629.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,"Общество с ограниченной ответственностью ""Страховая Компания СОГАЗ-ЖИЗНЬ""",145488912.44889,131960883.26489,131526585.32015,82916168.34377,38235627.5264,0,1413291.27944,33339080.51144,3483255.73552,0,0,0,0,0,0,0,44375868.15637,9565933.401,16834060.62022,13517216.17105,4171976.27307,286681.69103,304672.661,289580,3446.52,10646.141,0,1000,0,0,0,0,0,0,48610416.97638,0,0,0,0,0,0,0,0,0,0,0,0,33018193.72338,210,25400,19826643.293,11434617.20038,1731323.23,15592223.253,14222100,3200,34983.867,115657.914,1216281.472,0,0,0,0,0,0,434297.94474,140282.69174,24.936,0,0,0,24.936,0,0,0,0,0,0,0,124713.97174,7434,14538.572,43319.15742,56702.74232,2719.5,15543.784,480,3446.52,5901.026,3434.986,2281.252,0,0,0,0,0,0,294015.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294015.253,0,0,2761.677,19111.035,272142.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13528029.184,13515779.184,0,0,0,9305109.304,0,4210669.88,12250,0,0,12250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,"Общество с ограниченной ответственностью ""Вита-страхование""",25123498.525679998,4493793.21472,4493793.21472,4399574.64825,0,0,0,0,0,0,4345175.12375,4345175.12375,0,0,0,0,54399.5245,53286.57083,1112.95367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94218.56647,0,0,0,0,0,0,0,0,0,0,0,0,94218.56647,29493.3247,41990.09838,16763.30531,1883.74928,4088.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20629705.31096,17547605.16722,1445.13636,0,0,16942887,0,603273.03086,3082100.14374,47100.72374,95001.887,2939997.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,"Общество с ограниченной ответственностью Страховая компания ""Альянс Жизнь""",129854755.06927,4748631.04835,4058260.97305,1984147.35389,0,0,0,0,0,0,0,0,0,0,0,0,110805.42509,0,0,12773.94909,98031.476,0,1873341.9288,1873341.9288,0,0,0,0,0,0,0,0,0,0,2074113.61916,0,0,0,0,0,0,0,0,0,0,0,0,11910.22868,0,0,0,5000,6910.22868,2062203.39048,2036605.65018,0,2390,5385.1726,17822.5677,0,0,0,0,0,0,690370.0753,562360.60745,543716.35994,0,0,414449.26628,129267.09366,0,0,0,0,0,0,0,18644.24751,0,0,0,18412.3576,231.88991,0,0,0,0,0,0,0,0,0,0,0,0,128009.46785,0,0,0,0,0,0,0,0,0,0,0,0,128009.46785,56196.71708,0,875.65504,823.19301,70113.90272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125106124.02092,26856558.83599,0,0,0,0,0,26856558.83599,98249565.18493,0,0,98249565.18493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,"Общество с ограниченной ответственностью ""Страховое общество ""Помощь""",1766478.54746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048000,1048000,0,0,1048000,0,0,0,0,0,0,0,718478.54746,111043.71096,0,0,0,0,0,0,0,0,66359.11696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44684.594,44684.594,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,4500,0,0,602934.8365,602934.8365,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-М""",2838000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838000,0,0,0,0,0,0,0,2838000,0,2838000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,"Общество с ограниченной ответственностью Страховая компания ""Независимая страховая группа""",1270239882.52208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258663774.2431,4289694.5261,0,0,0,4266444.5261,0,23250,254374079.717,5241941.828,248957512.389,174625.5,1002316108.27898,957764644.75508,220430,220430,0,0,204967307.84525,0,0,0,707367791.47768,0,0,0,0,0,0,0,0,0,0,0,44097734.37767,0,0,44097734.37767,1111381.05448,1111381.05448,0,0,44551463.5239,17680,17680,0,0,0,42186516.3,0,0,0,0,0,0,0,0,0,0,2347267.2239,0,0,0,0,2347267.2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,9260000,8600000,30000,50000,580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
